Timestamp,Location,Crime Type,Crime Count,Population Density,Police Presence
2023-01-12,Kolkata,Assault,7,8971,High
2023-01-12,Chennai,Fraud,27,20088,High
2023-01-12,Bengaluru,Vandalism,18,8363,High
2023-01-12,Delhi,Fraud,6,25040,High
2023-01-12,Bengaluru,Fraud,1,3416,Low
2023-01-12,Chennai,Vandalism,29,8784,Low
2023-01-12,Bengaluru,Theft,28,14848,High
2023-01-12,Bengaluru,Burglary,21,3101,High
2023-01-12,Delhi,Vandalism,43,23987,High
2023-01-12,Kolkata,Burglary,39,25475,Medium
2023-01-13,Delhi,Fraud,39,23148,Low
2023-01-13,Delhi,Burglary,19,3748,High
2023-01-13,Mumbai,Vandalism,49,2440,Low
2023-01-14,Kolkata,Fraud,10,12731,High
2023-01-14,Delhi,Vandalism,34,27910,High
2023-01-14,Bengaluru,Burglary,48,29413,High
2023-01-14,Mumbai,Assault,41,14146,Low
2023-01-14,Mumbai,Assault,43,18852,Low
2023-01-15,Mumbai,Theft,16,5714,High
2023-01-15,Kolkata,Fraud,23,7370,Medium
2023-01-16,Chennai,Theft,41,7844,Medium
2023-01-16,Chennai,Fraud,7,21934,Medium
2023-01-16,Kolkata,Burglary,5,27701,High
2023-01-16,Chennai,Assault,34,28347,Medium
2023-01-17,Mumbai,Vandalism,43,5118,High
2023-01-17,Bengaluru,Burglary,44,18268,Medium
2023-01-17,Bengaluru,Theft,4,19081,Medium
2023-01-17,Bengaluru,Burglary,19,26261,Low
2023-01-18,Delhi,Theft,5,19890,Medium
2023-01-18,Delhi,Burglary,17,20968,Medium
2023-01-19,Bengaluru,Fraud,33,11683,Medium
2023-01-19,Mumbai,Burglary,4,18956,Low
2023-01-19,Kolkata,Burglary,26,28945,High
2023-01-20,Mumbai,Theft,38,23036,Low
2023-01-20,Bengaluru,Burglary,7,4086,Low
2023-01-21,Delhi,Fraud,2,14127,High
2023-01-21,Mumbai,Fraud,14,26591,High
2023-01-22,Mumbai,Assault,18,26641,Low
2023-01-23,Kolkata,Assault,36,26262,Medium
2023-01-23,Kolkata,Fraud,47,7317,High
2023-01-24,Bengaluru,Theft,22,4420,Medium
2023-01-24,Kolkata,Fraud,40,5975,High
2023-01-24,Delhi,Vandalism,14,5015,Low
2023-01-25,Delhi,Assault,30,21407,Medium
2023-01-25,Bengaluru,Burglary,26,28722,Medium
2023-01-25,Bengaluru,Fraud,30,22312,Low
2023-01-25,Chennai,Theft,40,27056,Low
2023-01-26,Chennai,Fraud,31,26476,Low
2023-01-26,Mumbai,Theft,28,22521,Low
2023-01-27,Delhi,Assault,5,3655,High
2023-01-27,Kolkata,Assault,7,17639,Low
2023-01-27,Chennai,Fraud,37,24033,Medium
2023-01-27,Mumbai,Theft,49,6856,High
2023-01-27,Chennai,Theft,11,21328,High
2023-01-27,Mumbai,Fraud,48,13897,High
2023-01-27,Chennai,Theft,15,11420,Low
2023-01-27,Chennai,Assault,1,14796,Low
2023-01-27,Mumbai,Vandalism,26,10812,Medium
2023-01-28,Mumbai,Assault,10,29794,High
2023-01-28,Bengaluru,Vandalism,21,7728,Low
2023-01-28,Mumbai,Fraud,41,23443,High
2023-01-28,Mumbai,Burglary,4,28932,High
2023-01-28,Chennai,Assault,7,15542,Medium
2023-01-29,Bengaluru,Assault,23,17697,High
2023-01-29,Mumbai,Assault,4,3981,High
2023-01-29,Bengaluru,Assault,20,15560,Low
2023-01-29,Delhi,Vandalism,40,14527,Medium
2023-01-30,Bengaluru,Assault,19,21521,Low
2023-01-30,Chennai,Burglary,6,14357,Medium
2023-01-30,Mumbai,Fraud,1,9806,Medium
2023-01-30,Delhi,Assault,13,19226,High
2023-01-30,Bengaluru,Assault,18,25630,Medium
2023-01-30,Delhi,Burglary,1,3352,High
2023-01-30,Delhi,Assault,2,14781,Low
2023-01-31,Delhi,Theft,48,6279,Medium
2023-01-31,Kolkata,Theft,22,10669,Low
2023-01-31,Delhi,Assault,39,2144,Medium
2023-01-31,Chennai,Assault,1,9649,High
2023-02-01,Mumbai,Theft,30,13349,High
2023-02-01,Kolkata,Assault,19,1160,Low
2023-02-01,Chennai,Theft,8,25925,Low
2023-02-01,Chennai,Vandalism,11,21070,Low
2023-02-01,Chennai,Vandalism,25,9262,Low
2023-02-01,Kolkata,Theft,35,5671,Low
2023-02-03,Bengaluru,Burglary,43,11292,Low
2023-02-03,Delhi,Theft,18,27093,Medium
2023-02-03,Kolkata,Assault,13,14043,Low
2023-02-03,Kolkata,Burglary,27,7772,Medium
2023-02-04,Chennai,Burglary,30,4464,Low
2023-02-04,Bengaluru,Assault,14,17944,High
2023-02-04,Chennai,Fraud,32,16106,Low
2023-02-04,Bengaluru,Fraud,8,20851,Medium
2023-02-05,Delhi,Burglary,47,14403,Medium
2023-02-05,Kolkata,Theft,15,13809,High
2023-02-05,Mumbai,Fraud,40,3779,Medium
2023-02-05,Mumbai,Vandalism,15,2084,High
2023-02-06,Bengaluru,Vandalism,12,17700,Low
2023-02-06,Bengaluru,Theft,41,12333,Medium
2023-02-06,Bengaluru,Theft,33,27295,Low
2023-02-06,Bengaluru,Vandalism,23,8256,Low
2023-02-06,Kolkata,Assault,15,12512,Low
2023-02-06,Delhi,Theft,33,6359,Low
2023-02-06,Kolkata,Burglary,36,25937,Medium
2023-02-07,Mumbai,Vandalism,35,22108,High
2023-02-08,Kolkata,Fraud,12,25649,Low
2023-02-08,Chennai,Assault,23,5033,High
2023-02-08,Kolkata,Vandalism,5,26152,High
2023-02-08,Mumbai,Fraud,14,10824,Medium
2023-02-09,Chennai,Fraud,8,3661,Medium
2023-02-09,Mumbai,Fraud,39,15498,Medium
2023-02-09,Mumbai,Burglary,30,11034,High
2023-02-09,Mumbai,Theft,25,21555,Medium
2023-02-10,Bengaluru,Burglary,46,23961,Medium
2023-02-10,Chennai,Vandalism,34,11633,High
2023-02-10,Mumbai,Vandalism,26,11561,High
2023-02-10,Bengaluru,Burglary,30,6090,Low
2023-02-10,Bengaluru,Burglary,36,12566,Medium
2023-02-10,Chennai,Theft,4,2493,Low
2023-02-10,Delhi,Theft,12,22205,Medium
2023-02-10,Kolkata,Theft,29,27420,Medium
2023-02-11,Mumbai,Theft,34,16716,High
2023-02-11,Kolkata,Assault,9,13849,Low
2023-02-12,Chennai,Fraud,45,25730,High
2023-02-12,Mumbai,Fraud,34,20617,High
2023-02-13,Chennai,Fraud,44,19867,Medium
2023-02-14,Delhi,Assault,9,11851,High
2023-02-14,Mumbai,Burglary,20,29315,Low
2023-02-14,Kolkata,Assault,3,16582,High
2023-02-14,Chennai,Theft,5,21126,Medium
2023-02-14,Bengaluru,Assault,6,1744,Medium
2023-02-14,Mumbai,Burglary,35,15162,Medium
2023-02-15,Delhi,Fraud,29,13847,High
2023-02-15,Chennai,Fraud,4,11618,Medium
2023-02-15,Mumbai,Fraud,8,27461,Low
2023-02-15,Chennai,Theft,38,4621,Low
2023-02-15,Mumbai,Burglary,34,1854,Low
2023-02-15,Mumbai,Vandalism,46,1969,Low
2023-02-15,Kolkata,Vandalism,39,13159,High
2023-02-15,Bengaluru,Theft,24,18864,Low
2023-02-16,Delhi,Burglary,44,10262,Low
2023-02-16,Chennai,Assault,44,25638,Low
2023-02-16,Chennai,Vandalism,6,11935,High
2023-02-16,Kolkata,Theft,35,26773,Medium
2023-02-17,Delhi,Assault,4,18615,High
2023-02-17,Bengaluru,Vandalism,5,2083,Medium
2023-02-17,Mumbai,Fraud,21,28668,Medium
2023-02-17,Delhi,Fraud,6,10600,High
2023-02-17,Mumbai,Assault,6,18399,High
2023-02-17,Delhi,Vandalism,26,4195,Low
2023-02-17,Bengaluru,Fraud,42,6988,High
2023-02-18,Bengaluru,Theft,22,9414,Low
2023-02-18,Mumbai,Assault,4,26518,Medium
2023-02-19,Chennai,Vandalism,3,8483,High
2023-02-19,Chennai,Burglary,43,21007,Medium
2023-02-19,Delhi,Theft,33,8604,Medium
2023-02-20,Bengaluru,Burglary,23,7294,Low
2023-02-21,Chennai,Burglary,10,17058,Low
2023-02-21,Chennai,Burglary,1,29325,High
2023-02-21,Kolkata,Assault,40,1931,Medium
2023-02-21,Bengaluru,Assault,13,12809,Medium
2023-02-21,Mumbai,Burglary,24,8466,Low
2023-02-21,Delhi,Theft,22,23638,Low
2023-02-22,Bengaluru,Assault,30,15987,Low
2023-02-22,Chennai,Burglary,23,16759,Medium
2023-02-23,Kolkata,Theft,6,23849,Medium
2023-02-23,Chennai,Theft,4,18789,High
2023-02-24,Chennai,Burglary,7,1420,Low
2023-02-24,Kolkata,Fraud,21,24696,High
2023-02-24,Chennai,Theft,48,9272,High
2023-02-24,Mumbai,Fraud,13,14760,High
2023-02-24,Mumbai,Theft,15,22437,Medium
2023-02-24,Delhi,Burglary,8,28524,Medium
2023-02-24,Delhi,Burglary,25,16525,Low
2023-02-25,Mumbai,Vandalism,42,20913,High
2023-02-25,Mumbai,Theft,4,27866,High
2023-02-25,Chennai,Fraud,5,3886,High
2023-02-26,Mumbai,Assault,2,16430,High
2023-02-26,Bengaluru,Burglary,33,23275,Medium
2023-02-26,Delhi,Assault,5,24611,Low
2023-02-26,Bengaluru,Assault,2,15601,Medium
2023-02-26,Kolkata,Theft,18,27278,High
2023-02-26,Chennai,Vandalism,32,2075,Medium
2023-02-27,Bengaluru,Vandalism,40,14502,Medium
2023-02-27,Mumbai,Theft,27,12080,Low
2023-02-27,Mumbai,Burglary,3,19485,Low
2023-02-27,Bengaluru,Burglary,12,4215,Medium
2023-02-27,Bengaluru,Assault,24,13078,Low
2023-02-28,Mumbai,Vandalism,7,28617,High
2023-02-28,Delhi,Burglary,23,23881,High
2023-02-28,Mumbai,Vandalism,34,13526,Medium
2023-02-28,Bengaluru,Assault,12,17130,Medium
2023-03-01,Kolkata,Fraud,48,25356,Low
2023-03-01,Delhi,Vandalism,29,6185,Low
2023-03-02,Mumbai,Burglary,26,21854,Medium
2023-03-02,Delhi,Assault,36,9396,High
2023-03-02,Chennai,Vandalism,6,5385,High
2023-03-03,Bengaluru,Assault,2,22500,Low
2023-03-03,Delhi,Theft,33,15413,Medium
2023-03-03,Kolkata,Assault,49,25678,Medium
2023-03-04,Bengaluru,Vandalism,39,4117,High
2023-03-05,Delhi,Theft,28,13491,Medium
2023-03-05,Bengaluru,Theft,23,27383,Low
2023-03-06,Chennai,Assault,46,13393,Medium
2023-03-06,Bengaluru,Assault,38,26412,Medium
2023-03-06,Kolkata,Vandalism,15,29832,Low
2023-03-06,Mumbai,Theft,46,25838,Medium
2023-03-07,Mumbai,Assault,5,28702,High
2023-03-08,Chennai,Vandalism,24,18550,High
2023-03-08,Bengaluru,Fraud,6,12051,Low
2023-03-08,Bengaluru,Burglary,4,11487,High
2023-03-09,Kolkata,Burglary,14,3570,High
2023-03-09,Mumbai,Fraud,40,13128,High
2023-03-10,Kolkata,Fraud,37,6565,Low
2023-03-10,Mumbai,Vandalism,19,19549,High
2023-03-10,Mumbai,Assault,18,26789,Medium
2023-03-10,Mumbai,Assault,17,20765,Medium
2023-03-10,Bengaluru,Assault,18,6845,Low
2023-03-11,Kolkata,Theft,38,8095,Medium
2023-03-12,Chennai,Fraud,4,9443,High
2023-03-12,Delhi,Burglary,4,24359,Medium
2023-03-12,Kolkata,Assault,4,20233,Low
2023-03-13,Delhi,Burglary,42,20672,Low
2023-03-13,Kolkata,Theft,35,1135,High
2023-03-13,Delhi,Fraud,13,28940,Medium
2023-03-13,Chennai,Theft,3,12067,Low
2023-03-13,Kolkata,Theft,39,9311,High
2023-03-13,Kolkata,Vandalism,7,2545,High
2023-03-14,Delhi,Theft,47,29667,Medium
2023-03-14,Chennai,Vandalism,32,9787,Low
2023-03-14,Chennai,Vandalism,43,4859,Medium
2023-03-14,Mumbai,Theft,48,12399,Medium
2023-03-14,Delhi,Burglary,22,21032,Medium
2023-03-15,Delhi,Fraud,21,21064,Medium
2023-03-15,Mumbai,Vandalism,28,13391,Medium
2023-03-15,Delhi,Assault,47,24191,High
2023-03-16,Chennai,Burglary,18,2177,Medium
2023-03-16,Delhi,Assault,24,27908,Medium
2023-03-16,Mumbai,Fraud,22,5836,Low
2023-03-16,Chennai,Burglary,36,14982,Low
2023-03-17,Delhi,Burglary,34,20319,Medium
2023-03-17,Kolkata,Assault,8,20524,Medium
2023-03-17,Delhi,Vandalism,23,23516,Low
2023-03-17,Delhi,Burglary,12,28051,Medium
2023-03-18,Mumbai,Fraud,31,5948,High
2023-03-18,Delhi,Theft,38,29977,Low
2023-03-19,Kolkata,Fraud,35,2737,Low
2023-03-20,Bengaluru,Assault,18,7077,Low
2023-03-20,Kolkata,Burglary,24,4590,Medium
2023-03-21,Chennai,Fraud,31,1849,High
2023-03-22,Bengaluru,Assault,23,16596,Low
2023-03-22,Kolkata,Vandalism,19,20314,Medium
2023-03-22,Mumbai,Theft,15,10978,High
2023-03-22,Kolkata,Burglary,14,10822,High
2023-03-23,Chennai,Burglary,39,22071,Low
2023-03-23,Kolkata,Assault,21,12351,Low
2023-03-23,Bengaluru,Fraud,29,26524,Low
2023-03-23,Delhi,Assault,44,26102,Low
2023-03-23,Mumbai,Burglary,35,28774,Low
2023-03-23,Kolkata,Assault,2,3576,High
2023-03-24,Mumbai,Burglary,21,1988,Low
2023-03-24,Bengaluru,Assault,9,7416,Medium
2023-03-24,Chennai,Vandalism,40,15297,Medium
2023-03-25,Delhi,Vandalism,49,4017,Medium
2023-03-25,Bengaluru,Fraud,23,20795,Medium
2023-03-25,Kolkata,Assault,12,28780,Medium
2023-03-25,Chennai,Vandalism,17,3661,Low
2023-03-25,Chennai,Fraud,49,14051,Medium
2023-03-25,Bengaluru,Theft,39,13018,Medium
2023-03-26,Chennai,Fraud,22,20615,Low
2023-03-26,Bengaluru,Burglary,30,3144,Low
2023-03-26,Kolkata,Theft,43,27042,High
2023-03-26,Kolkata,Burglary,49,15529,High
2023-03-27,Bengaluru,Assault,4,28321,High
2023-03-27,Kolkata,Burglary,36,17494,Low
2023-03-28,Mumbai,Burglary,36,12818,Medium
2023-03-28,Delhi,Fraud,1,19088,High
2023-03-28,Mumbai,Theft,45,17073,Low
2023-03-29,Mumbai,Fraud,27,10569,Low
2023-03-29,Mumbai,Assault,26,28435,Medium
2023-03-29,Mumbai,Vandalism,31,15662,Medium
2023-03-30,Chennai,Theft,20,29355,Medium
2023-03-30,Delhi,Theft,48,23609,High
2023-03-30,Bengaluru,Theft,44,1915,Low
2023-03-30,Delhi,Theft,23,16668,Low
2023-03-30,Mumbai,Burglary,3,1356,High
2023-03-30,Bengaluru,Assault,16,4676,High
2023-03-30,Bengaluru,Burglary,38,11270,High
2023-03-30,Bengaluru,Fraud,21,25659,Low
2023-03-30,Delhi,Vandalism,37,4654,High
2023-03-31,Kolkata,Fraud,39,24427,Low
2023-03-31,Mumbai,Vandalism,37,9989,High
2023-03-31,Chennai,Theft,44,6566,High
2023-04-01,Bengaluru,Vandalism,29,6004,Medium
2023-04-01,Delhi,Theft,1,17608,Low
2023-04-01,Bengaluru,Assault,26,21978,Low
2023-04-01,Chennai,Fraud,24,12603,Medium
2023-04-01,Mumbai,Assault,15,22557,High
2023-04-02,Bengaluru,Burglary,16,28559,Medium
2023-04-02,Kolkata,Burglary,20,12169,Low
2023-04-02,Mumbai,Vandalism,32,9638,Low
2023-04-03,Delhi,Assault,29,4159,Medium
2023-04-03,Mumbai,Fraud,28,7762,Low
2023-04-03,Chennai,Vandalism,41,12284,High
2023-04-04,Bengaluru,Burglary,26,28955,Low
2023-04-04,Kolkata,Assault,17,4369,Medium
2023-04-04,Chennai,Fraud,14,2782,Low
2023-04-05,Mumbai,Theft,6,11991,High
2023-04-05,Chennai,Burglary,48,25116,High
2023-04-05,Mumbai,Assault,26,28785,Medium
2023-04-06,Bengaluru,Vandalism,44,11248,Low
2023-04-06,Mumbai,Assault,12,15242,Medium
2023-04-06,Delhi,Burglary,49,13460,High
2023-04-06,Bengaluru,Vandalism,40,12961,Low
2023-04-06,Delhi,Fraud,44,9573,Low
2023-04-06,Chennai,Vandalism,18,12726,High
2023-04-07,Chennai,Assault,15,12599,High
2023-04-08,Mumbai,Vandalism,21,9547,High
2023-04-08,Mumbai,Burglary,5,2842,Medium
2023-04-09,Mumbai,Vandalism,2,19797,High
2023-04-09,Delhi,Fraud,47,19283,High
2023-04-10,Delhi,Fraud,15,20875,High
2023-04-10,Bengaluru,Assault,6,3028,High
2023-04-10,Mumbai,Vandalism,22,13381,High
2023-04-10,Chennai,Vandalism,22,23219,Low
2023-04-10,Kolkata,Vandalism,1,28699,Medium
2023-04-11,Bengaluru,Burglary,45,17363,Low
2023-04-11,Chennai,Fraud,5,16012,High
2023-04-11,Mumbai,Theft,18,19212,Medium
2023-04-11,Delhi,Fraud,24,2869,Low
2023-04-12,Delhi,Theft,41,3806,High
2023-04-13,Chennai,Vandalism,45,27770,Medium
2023-04-13,Delhi,Theft,14,1084,High
2023-04-13,Delhi,Vandalism,32,9936,Medium
2023-04-14,Bengaluru,Vandalism,33,25886,Low
2023-04-14,Mumbai,Theft,34,26583,Low
2023-04-14,Delhi,Vandalism,9,16623,Medium
2023-04-15,Chennai,Burglary,25,23817,Low
2023-04-16,Kolkata,Theft,48,8045,Medium
2023-04-16,Delhi,Burglary,40,8087,Medium
2023-04-16,Chennai,Theft,26,24726,Medium
2023-04-16,Chennai,Vandalism,31,23347,Low
2023-04-16,Bengaluru,Assault,40,1540,Low
2023-04-16,Kolkata,Theft,33,15964,Medium
2023-04-16,Bengaluru,Burglary,21,24763,Low
2023-04-17,Mumbai,Vandalism,31,14366,High
2023-04-17,Mumbai,Theft,1,13517,Low
2023-04-17,Delhi,Fraud,23,2287,High
2023-04-18,Mumbai,Theft,9,16915,Low
2023-04-18,Mumbai,Vandalism,30,15590,High
2023-04-18,Bengaluru,Burglary,23,11559,High
2023-04-19,Mumbai,Assault,23,14967,Low
2023-04-19,Delhi,Assault,39,28283,Medium
2023-04-20,Kolkata,Assault,38,6850,Medium
2023-04-20,Chennai,Assault,28,11188,High
2023-04-20,Bengaluru,Fraud,37,11341,High
2023-04-20,Kolkata,Fraud,25,12285,High
2023-04-20,Delhi,Burglary,27,28147,High
2023-04-20,Kolkata,Fraud,32,22742,Low
2023-04-20,Delhi,Assault,5,28008,Low
2023-04-20,Kolkata,Theft,30,20116,Medium
2023-04-21,Chennai,Theft,39,4621,High
2023-04-21,Chennai,Assault,31,3291,Medium
2023-04-21,Bengaluru,Vandalism,42,14219,Low
2023-04-22,Delhi,Theft,8,1553,Medium
2023-04-22,Bengaluru,Fraud,19,23202,Medium
2023-04-22,Bengaluru,Fraud,29,4652,Medium
2023-04-22,Chennai,Burglary,4,16309,High
2023-04-23,Chennai,Burglary,3,24091,Low
2023-04-23,Bengaluru,Burglary,25,11220,Medium
2023-04-23,Kolkata,Assault,13,9210,Low
2023-04-24,Bengaluru,Fraud,7,24084,Medium
2023-04-24,Kolkata,Burglary,9,26365,Low
2023-04-25,Delhi,Fraud,18,7590,Low
2023-04-26,Chennai,Burglary,47,29052,Low
2023-04-26,Chennai,Vandalism,4,22151,High
2023-04-26,Kolkata,Fraud,34,27082,Medium
2023-04-26,Kolkata,Vandalism,4,13314,Medium
2023-04-26,Chennai,Burglary,27,8125,High
2023-04-27,Chennai,Theft,15,2858,Medium
2023-04-28,Delhi,Theft,6,8274,Low
2023-04-28,Chennai,Burglary,19,4260,Low
2023-04-28,Bengaluru,Fraud,5,28854,Medium
2023-04-29,Bengaluru,Burglary,11,11567,High
2023-04-29,Mumbai,Assault,38,23970,Low
2023-04-29,Kolkata,Vandalism,32,17710,Medium
2023-04-29,Bengaluru,Vandalism,16,26651,Low
2023-04-30,Mumbai,Fraud,17,29080,High
2023-04-30,Kolkata,Vandalism,18,6108,Low
2023-04-30,Delhi,Theft,42,22246,Low
2023-05-01,Bengaluru,Fraud,39,22788,Low
2023-05-01,Delhi,Burglary,33,2036,Low
2023-05-01,Delhi,Assault,2,2935,High
2023-05-02,Mumbai,Burglary,1,29677,Medium
2023-05-02,Chennai,Fraud,18,22283,High
2023-05-03,Mumbai,Vandalism,17,28855,High
2023-05-03,Chennai,Assault,36,20612,Medium
2023-05-03,Chennai,Burglary,22,23381,Low
2023-05-03,Mumbai,Theft,32,22157,Low
2023-05-04,Bengaluru,Theft,46,17623,High
2023-05-04,Mumbai,Burglary,25,12423,Medium
2023-05-04,Chennai,Fraud,23,11412,Low
2023-05-04,Kolkata,Vandalism,17,8513,Medium
2023-05-04,Delhi,Burglary,4,10741,Low
2023-05-06,Bengaluru,Assault,43,21690,Medium
2023-05-07,Bengaluru,Vandalism,10,20925,Low
2023-05-07,Mumbai,Assault,28,1333,Medium
2023-05-08,Chennai,Burglary,47,1809,Medium
2023-05-08,Chennai,Vandalism,32,18857,Medium
2023-05-09,Delhi,Burglary,25,14691,Medium
2023-05-09,Kolkata,Theft,7,19016,Medium
2023-05-09,Bengaluru,Burglary,46,20125,Medium
2023-05-09,Bengaluru,Fraud,1,9050,Low
2023-05-09,Bengaluru,Fraud,7,9727,Medium
2023-05-10,Bengaluru,Assault,37,29625,High
2023-05-10,Mumbai,Assault,6,1589,Low
2023-05-10,Chennai,Theft,25,22164,High
2023-05-11,Kolkata,Burglary,40,10315,Low
2023-05-11,Delhi,Fraud,2,21802,High
2023-05-12,Kolkata,Fraud,32,22005,Medium
2023-05-12,Chennai,Burglary,11,24807,High
2023-05-12,Kolkata,Fraud,15,9353,Medium
2023-05-12,Delhi,Assault,46,15842,High
2023-05-12,Bengaluru,Assault,41,4140,Low
2023-05-13,Chennai,Theft,40,8167,High
2023-05-13,Kolkata,Vandalism,34,29936,Medium
2023-05-13,Kolkata,Assault,12,23428,Medium
2023-05-14,Chennai,Fraud,48,1691,High
2023-05-14,Chennai,Assault,30,24907,High
2023-05-14,Delhi,Vandalism,21,21448,Low
2023-05-15,Mumbai,Theft,10,15979,Medium
2023-05-15,Chennai,Burglary,32,1675,Medium
2023-05-15,Delhi,Theft,18,11519,Medium
2023-05-15,Delhi,Vandalism,41,15012,Medium
2023-05-15,Delhi,Assault,32,1461,Medium
2023-05-15,Chennai,Vandalism,5,24390,Low
2023-05-15,Delhi,Fraud,34,18188,Low
2023-05-15,Bengaluru,Burglary,6,27140,Medium
2023-05-16,Delhi,Burglary,34,3466,Medium
2023-05-17,Bengaluru,Vandalism,28,19313,High
2023-05-17,Chennai,Vandalism,48,13631,High
2023-05-18,Kolkata,Vandalism,36,19187,Medium
2023-05-18,Mumbai,Theft,15,29428,Low
2023-05-18,Bengaluru,Fraud,46,10740,Medium
2023-05-18,Chennai,Assault,27,16515,Medium
2023-05-19,Chennai,Assault,10,26174,Medium
2023-05-19,Kolkata,Vandalism,2,24065,Medium
2023-05-19,Chennai,Fraud,34,18988,High
2023-05-20,Kolkata,Theft,6,12561,Low
2023-05-21,Chennai,Assault,10,26161,Low
2023-05-21,Kolkata,Assault,41,21572,High
2023-05-21,Bengaluru,Theft,17,18585,Low
2023-05-21,Mumbai,Fraud,8,19008,Medium
2023-05-22,Delhi,Fraud,24,4860,Medium
2023-05-22,Delhi,Fraud,40,10243,Low
2023-05-22,Kolkata,Theft,2,6312,Low
2023-05-23,Delhi,Vandalism,34,25715,Medium
2023-05-23,Kolkata,Assault,20,5407,Low
2023-05-23,Chennai,Theft,31,2809,High
2023-05-23,Kolkata,Burglary,42,11563,Low
2023-05-24,Chennai,Burglary,43,23159,Medium
2023-05-24,Mumbai,Theft,10,24688,High
2023-05-24,Kolkata,Theft,10,14409,High
2023-05-24,Bengaluru,Theft,6,27440,Medium
2023-05-25,Mumbai,Vandalism,1,15306,High
2023-05-25,Kolkata,Assault,31,16668,Medium
2023-05-25,Mumbai,Theft,36,24135,Low
2023-05-26,Mumbai,Fraud,47,23789,Low
2023-05-26,Delhi,Fraud,1,17151,Medium
2023-05-26,Kolkata,Theft,48,29777,Low
2023-05-26,Mumbai,Vandalism,46,12604,Medium
2023-05-26,Kolkata,Theft,21,10449,High
2023-05-28,Chennai,Vandalism,18,9563,High
2023-05-28,Delhi,Vandalism,45,15094,High
2023-05-28,Bengaluru,Burglary,17,28122,Medium
2023-05-28,Kolkata,Fraud,24,26401,High
2023-05-28,Kolkata,Theft,18,1920,High
2023-05-28,Bengaluru,Burglary,42,17585,Low
2023-05-28,Delhi,Assault,31,6909,High
2023-05-28,Delhi,Burglary,28,17926,Low
2023-05-29,Chennai,Fraud,1,18616,Medium
2023-05-29,Mumbai,Theft,37,12073,Low
2023-05-29,Delhi,Vandalism,28,21591,High
2023-05-30,Kolkata,Fraud,45,6203,Low
2023-05-30,Mumbai,Assault,30,1763,Medium
2023-05-30,Kolkata,Assault,46,1254,Low
2023-05-30,Delhi,Burglary,31,29281,High
2023-05-30,Chennai,Burglary,41,26396,Low
2023-05-31,Delhi,Fraud,8,7990,Medium
2023-05-31,Delhi,Theft,29,26046,Low
2023-05-31,Bengaluru,Assault,26,11774,Low
2023-05-31,Bengaluru,Burglary,9,9100,Low
2023-05-31,Chennai,Theft,10,27933,Low
2023-05-31,Bengaluru,Fraud,16,2304,Medium
2023-05-31,Chennai,Fraud,10,6130,Medium
2023-05-31,Delhi,Fraud,48,29588,Low
2023-05-31,Mumbai,Vandalism,33,11021,Low
2023-06-01,Chennai,Vandalism,18,21271,Low
2023-06-01,Chennai,Burglary,43,1638,Medium
2023-06-01,Bengaluru,Theft,44,11909,Low
2023-06-02,Delhi,Fraud,17,17903,High
2023-06-02,Delhi,Burglary,37,14760,High
2023-06-02,Kolkata,Theft,41,25634,Medium
2023-06-02,Kolkata,Vandalism,3,5053,High
2023-06-03,Bengaluru,Vandalism,19,6314,Medium
2023-06-03,Bengaluru,Fraud,20,5849,Low
2023-06-03,Kolkata,Vandalism,5,25914,Low
2023-06-03,Delhi,Burglary,11,21221,High
2023-06-03,Delhi,Fraud,49,14613,Medium
2023-06-03,Delhi,Assault,34,13601,Medium
2023-06-04,Bengaluru,Theft,15,24225,High
2023-06-04,Bengaluru,Burglary,6,6119,High
2023-06-04,Bengaluru,Assault,19,10402,High
2023-06-04,Chennai,Assault,29,2902,High
2023-06-04,Kolkata,Fraud,27,17314,Medium
2023-06-05,Mumbai,Fraud,45,1357,Medium
2023-06-05,Bengaluru,Assault,46,25546,Medium
2023-06-05,Mumbai,Assault,13,22555,High
2023-06-05,Chennai,Fraud,13,17333,Medium
2023-06-06,Delhi,Assault,6,19302,High
2023-06-06,Mumbai,Fraud,23,8818,Medium
2023-06-06,Delhi,Assault,8,3488,Low
2023-06-06,Kolkata,Vandalism,35,23469,Medium
2023-06-06,Chennai,Fraud,22,18098,Medium
2023-06-06,Chennai,Vandalism,8,19458,Low
2023-06-06,Chennai,Fraud,35,27076,Low
2023-06-07,Delhi,Fraud,39,3681,Medium
2023-06-07,Bengaluru,Theft,19,12007,High
2023-06-08,Bengaluru,Theft,30,18991,Medium
2023-06-08,Kolkata,Fraud,25,1041,Medium
2023-06-08,Delhi,Assault,17,8884,Medium
2023-06-08,Bengaluru,Theft,5,18898,High
2023-06-08,Mumbai,Theft,38,9183,Low
2023-06-09,Bengaluru,Fraud,40,29745,Low
2023-06-10,Bengaluru,Fraud,36,20779,High
2023-06-10,Delhi,Theft,9,13953,Low
2023-06-10,Kolkata,Vandalism,48,23052,Medium
2023-06-10,Mumbai,Assault,6,16608,High
2023-06-10,Delhi,Fraud,25,21165,Medium
2023-06-10,Kolkata,Vandalism,34,29237,High
2023-06-10,Bengaluru,Burglary,13,22103,Medium
2023-06-10,Delhi,Theft,42,10963,High
2023-06-11,Chennai,Assault,24,28345,High
2023-06-11,Bengaluru,Theft,48,26041,Low
2023-06-11,Kolkata,Fraud,16,2867,High
2023-06-11,Mumbai,Assault,34,24196,Medium
